store_name,store_postal,product_name,persona,size_type,description,price_cad,unit,available,price_approximate,collection_date,needs_manual_review
Save-On-Foods Fleetwood Surrey,V3S 0A1,Gold Seal Salmon,Indigenous,small,"Gold Seal Wild Pink Salmon 213g, on sale (was $5.99), cheapest genuine pink salmon (tied with Western Family, chose Gold Seal to match requested brand); (on sale); read at Save-On-Foods Fleetwood, storeId 918",4.29,each,TRUE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Gold Seal Salmon,Indigenous,bulk,"Western Family Wild Pacific Pink Salmon 418g, substituted brand (no larger Gold Seal size found), genuinely larger pink salmon format; SUBSTITUTION FLAG: brand substituted per cheapest-of-any-brand rule; read at Save-On-Foods Fleetwood, storeId 918",8.69,each,TRUE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Robin Hood Flour,Indigenous,small,"Robin Hood All Purpose Flour Original 1kg; read at Save-On-Foods Fleetwood, storeId 918",6.29,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Robin Hood Flour,Indigenous,bulk,"Robin Hood All Purpose Flour Original 5kg, on sale (was $16.99), genuinely larger format; (on sale); read at Save-On-Foods Fleetwood, storeId 918",9.99,each,TRUE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Wild Blueberries,Indigenous,small,"Western Family Cultivated Blueberries Frozen 600g, $6.69, cheapest genuine frozen blueberries found; SUBSTITUTION FLAG: no true wild (small-variety) blueberries found in store, closest genuine frozen blueberry product used; read at Save-On-Foods Fleetwood, storeId 918",6.69,each,TRUE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Wild Blueberries,Indigenous,bulk,"Western Family Cultivated Blueberries Frozen 3kg, $28.49, genuinely larger format (5x); SUBSTITUTION FLAG: no true wild (small-variety) blueberries found in store, closest genuine frozen blueberry product used; read at Save-On-Foods Fleetwood, storeId 918",28.49,each,TRUE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Bison Ground Meat,Indigenous,small,"not found / not carried at this store (searched bison, bison ground - no genuine bison meat products found); read at Save-On-Foods Fleetwood, storeId 918",,each,FALSE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Bison Ground Meat,Indigenous,bulk,"not found / not carried at this store; read at Save-On-Foods Fleetwood, storeId 918",,each,FALSE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Pinto Beans,Indigenous,small,"Western Family Pinto Beans (canned) 540ml, cheapest; read at Save-On-Foods Fleetwood, storeId 918",2.29,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Pinto Beans,Indigenous,bulk,"Western Family Pinto Beans dried 450g bag, genuinely larger yield format; read at Save-On-Foods Fleetwood, storeId 918",4.19,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Quaker Oats,Indigenous,small,"Quaker Quick Oats 1kg; read at Save-On-Foods Fleetwood, storeId 918",6.99,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Quaker Oats,Indigenous,bulk,"Quaker Quick Oats 2.25kg, genuinely larger format; read at Save-On-Foods Fleetwood, storeId 918",9.99,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Quaker Oats,Others,small,"Quaker Quick Oats 1kg; read at Save-On-Foods Fleetwood, storeId 918",6.99,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Quaker Oats,Others,bulk,"Quaker Quick Oats 2.25kg, genuinely larger format; read at Save-On-Foods Fleetwood, storeId 918",9.99,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Crisco Shortening,Indigenous,small,"Crisco Shortening All-Vegetable 454g; read at Save-On-Foods Fleetwood, storeId 918",5.69,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Crisco Shortening,Indigenous,bulk,"Crisco Shortening All-Vegetable 1.36kg, genuinely larger format; read at Save-On-Foods Fleetwood, storeId 918",14.69,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Eggs Large,Others,small,"Western Family Large White Eggs 12 Each, cheapest; read at Save-On-Foods Fleetwood, storeId 918",4.29,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Eggs Large,Others,bulk,"Western Family Large White Eggs Cello 30 Each, genuinely larger format; read at Save-On-Foods Fleetwood, storeId 918",10.45,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Whole Milk,Others,small,"Dairyland 3.25% Milk 1 Litre, cheapest; read at Save-On-Foods Fleetwood, storeId 918",3.25,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Whole Milk,Others,bulk,"Dairyland 3.25% Milk 4 Litre, genuinely larger format; read at Save-On-Foods Fleetwood, storeId 918",6.19,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Canola Oil,Others,small,"Western Family Pure Canola Oil 473ml, cheapest small size; read at Save-On-Foods Fleetwood, storeId 918",5.29,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Canola Oil,Others,bulk,"Western Family Pure Canola Oil 3 Litre, genuinely larger format; read at Save-On-Foods Fleetwood, storeId 918",15.49,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Chicken Breast,Others,small,"Save-On-Foods Boneless Skinless Chicken Breast Fresh, $2.09/100g, cheapest fresh per-kg rate; read at Save-On-Foods Fleetwood, storeId 918",20.9,per_kg,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Chicken Breast,Others,bulk,"Save-On-Foods Boneless Skinless Chicken Breast Fresh, $2.09/100g, cheapest fresh per-kg rate; read at Save-On-Foods Fleetwood, storeId 918",20.9,per_kg,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Black Beans,Others,small,"Italissima Black Beans (canned) 398ml, cheapest; read at Save-On-Foods Fleetwood, storeId 918",1.99,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Black Beans,Others,bulk,"Western Family Black Beans dried 450g bag, genuinely larger yield format; read at Save-On-Foods Fleetwood, storeId 918",4.19,each,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Bananas,Others,small,"Bananas Yellow Fresh, $0.20/100g shelf rate; read at Save-On-Foods Fleetwood, storeId 918",2,per_kg,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Bananas,Others,bulk,"Bananas Yellow Fresh, $0.20/100g shelf rate; read at Save-On-Foods Fleetwood, storeId 918",2,per_kg,TRUE,FALSE,2026-07-02,FALSE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Whole Wheat Bread,Others,small,"Bake Shop 100% Whole Wheat Bread Sliced 567g, cheapest, on sale (was $2.99); (on sale); read at Save-On-Foods Fleetwood, storeId 918",2.49,each,TRUE,FALSE,2026-07-02,TRUE
Save-On-Foods Fleetwood Surrey,V3S 0A1,Whole Wheat Bread,Others,bulk,"no larger format available (standard bread loaves only, ~2x size not offered); read at Save-On-Foods Fleetwood, storeId 918",,each,FALSE,FALSE,2026-07-02,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Basmati Rice,South Asian,small,"read at East Maple Ridge, storeId 935; Western Family White Basmati Rice 2kg",9.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Basmati Rice,South Asian,bulk,"read at East Maple Ridge, storeId 935; Sher Everyday Basmati Rice 8lb (3.63kg) (on sale)",9.99,each,TRUE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Wheat Atta,South Asian,small,"read at East Maple Ridge, storeId 935; Sher Durum Atta Desi Style Flour 20lb (9.07kg); no ~5kg size found, smallest real size used",17.99,each,TRUE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Wheat Atta,South Asian,bulk,"read at East Maple Ridge, storeId 935; no larger format available (only two ~9.07kg-equivalent sizes exist)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Toor Dal/Red Lentils,South Asian,small,"read at East Maple Ridge, storeId 935; Western Family Red Split Lentils 450g; no ~900g size found, closest real small pack used",4.49,each,TRUE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Toor Dal/Red Lentils,South Asian,bulk,"read at East Maple Ridge, storeId 935; Sher Lentils Red Split 4lb (1.81kg)",5.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Milk,South Asian,small,"read at East Maple Ridge, storeId 935; Dairyland 3.25% Milk 1L",3.25,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Milk,South Asian,bulk,"read at East Maple Ridge, storeId 935; Dairyland 3.25% Milk 4L",6.69,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Yellow Onions,South Asian,small,"read at East Maple Ridge, storeId 935; Onions Yellow Mesh Bagged 3lb",4.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Yellow Onions,South Asian,bulk,"read at East Maple Ridge, storeId 935; no larger format available (only 3lb bag found)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Roma Tomatoes,South Asian,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate",9.9,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Roma Tomatoes,South Asian,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",9.9,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Chicken Thighs,South Asian,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate (Save-On-Foods bone-in skin-on thighs)",15.4,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Chicken Thighs,South Asian,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",15.4,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Plain/Balkan Yogurt,South Asian,small,"read at East Maple Ridge, storeId 935; Astro Original Balkan Style Plain Yogurt 750g",3.69,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Plain/Balkan Yogurt,South Asian,bulk,"read at East Maple Ridge, storeId 935; Olympic Krema Plain Yogurt 10% M.F. 1.75kg",11.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Garlic,South Asian,small,"read at East Maple Ridge, storeId 935; Garlic Bulb Mesh 3ct",1.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Garlic,South Asian,bulk,"read at East Maple Ridge, storeId 935; Garlic Fresh Mesh Bag 1kg",6.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Canola Oil,South Asian,small,"read at East Maple Ridge, storeId 935; Western Family Pure Canola Oil 946mL",7.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Canola Oil,South Asian,bulk,"read at East Maple Ridge, storeId 935; Western Family Pure Canola Oil 3L",15.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Jasmine Rice,Chinese,small,"read at East Maple Ridge, storeId 935; Western Family Jasmine Rice 1.81kg",6.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Jasmine Rice,Chinese,bulk,"read at East Maple Ridge, storeId 935; Geoland Jasmine White Scented Rice 8kg",25.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Bok Choy,Chinese,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate (YU Baby Bok Choy / Shanghai Bok Choy)",8.8,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Bok Choy,Chinese,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",8.8,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Firm Tofu,Chinese,small,"read at East Maple Ridge, storeId 935; Sunrise Firm Tofu 500g",3.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Firm Tofu,Chinese,bulk,"read at East Maple Ridge, storeId 935; no larger firm tofu format available",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Kikkoman Soy Sauce,Chinese,small,"read at East Maple Ridge, storeId 935; Kikkoman Soy Sauce 296mL",6.89,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Kikkoman Soy Sauce,Chinese,bulk,"read at East Maple Ridge, storeId 935; Kikkoman Soy Sauce 1.2L",14.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Silk Soy Milk,Chinese,small,"read at East Maple Ridge, storeId 935; Silk Soy Beverage Original 946mL",3.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Silk Soy Milk,Chinese,bulk,"read at East Maple Ridge, storeId 935; Silk Soy Protein Milk Original 1.89L",6.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,Chinese,small,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 12ct",4.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,Chinese,bulk,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 18ct",7.35,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Green Onions,Chinese,small,"read at East Maple Ridge, storeId 935; Green Onions Scallions Bunch",1.5,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Green Onions,Chinese,bulk,"read at East Maple Ridge, storeId 935; no larger format available (only single bunch)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Sesame Oil,Chinese,small,"read at East Maple Ridge, storeId 935; Kosa Pure Sesame Oil 185mL",4.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Sesame Oil,Chinese,bulk,"read at East Maple Ridge, storeId 935; Maison Orphee Sesame Oil Virgin Organic 500mL",19.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Pork Shoulder,Chinese,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate (Western Canadian Pork Shoulder Butt Bone In Split)",12.1,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Pork Shoulder,Chinese,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",12.1,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Napa Cabbage,Chinese,small,"read at East Maple Ridge, storeId 935; not found in search results at this store (searched napa cabbage, chinese cabbage, wong bok)",,per_kg,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Napa Cabbage,Chinese,bulk,"read at East Maple Ridge, storeId 935; not found in search results at this store",,per_kg,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,Filipino,small,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 12ct",4.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,Filipino,bulk,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 18ct",7.35,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Yellow Onions,Filipino,small,"read at East Maple Ridge, storeId 935; Onions Yellow Mesh Bagged 3lb",4.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Yellow Onions,Filipino,bulk,"read at East Maple Ridge, storeId 935; no larger format available (only 3lb bag found)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Garlic,Filipino,small,"read at East Maple Ridge, storeId 935; Garlic Bulb Mesh 3ct",1.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Garlic,Filipino,bulk,"read at East Maple Ridge, storeId 935; Garlic Fresh Mesh Bag 1kg",6.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Canola Oil,Filipino,small,"read at East Maple Ridge, storeId 935; Western Family Pure Canola Oil 946mL",7.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Canola Oil,Filipino,bulk,"read at East Maple Ridge, storeId 935; Western Family Pure Canola Oil 3L",15.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,White Rice,Filipino,small,"read at East Maple Ridge, storeId 935; Western Family Long Grain White Rice 1.81kg",5.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,White Rice,Filipino,bulk,"read at East Maple Ridge, storeId 935; Western Family Long Grain White Rice 8kg",19.79,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Frozen Tilapia,Filipino,small,"read at East Maple Ridge, storeId 935; Western Family Tilapia Loins 400g (4-5 portions)",16.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Frozen Tilapia,Filipino,bulk,"read at East Maple Ridge, storeId 935; no larger format available (only one tilapia SKU at this store)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Coconut Milk,Filipino,small,"read at East Maple Ridge, storeId 935; Western Family Light Coconut Milk 400mL can",2.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Coconut Milk,Filipino,bulk,"read at East Maple Ridge, storeId 935; Kosa UHT Coconut Milk 1L",5.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Fish Sauce,Filipino,small,"read at East Maple Ridge, storeId 935; Squid Fish Sauce 300mL",2.69,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Fish Sauce,Filipino,bulk,"read at East Maple Ridge, storeId 935; no larger format available (largest is 375mL, not genuinely 2x)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Pork Belly,Filipino,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate (Save-On-Foods/Western Canadian Pork Belly Quarter Cut)",20.5,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Pork Belly,Filipino,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",20.5,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Eggplant,Filipino,small,"read at East Maple Ridge, storeId 935; store prices eggplant per each ($3.99/ea) with no per-kg rate displayed; cannot confirm accurate per-kg price",,per_kg,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Eggplant,Filipino,bulk,"read at East Maple Ridge, storeId 935; same as small row - no per-kg rate available at this store",,per_kg,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Cane Vinegar,Filipino,small,"read at East Maple Ridge, storeId 935; not stocked at this store (searched cane vinegar and datu puti, no matches)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Cane Vinegar,Filipino,bulk,"read at East Maple Ridge, storeId 935; not stocked at this store",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,Korean,small,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 12ct",4.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,Korean,bulk,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 18ct",7.35,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Sesame Oil,Korean,small,"read at East Maple Ridge, storeId 935; Kosa Pure Sesame Oil 185mL",4.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Sesame Oil,Korean,bulk,"read at East Maple Ridge, storeId 935; Maison Orphee Sesame Oil Virgin Organic 500mL",19.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Short Grain Rice,Korean,small,"read at East Maple Ridge, storeId 935; Katsumi US No.1 Premium Calrose Rice 2.26kg",12.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Short Grain Rice,Korean,bulk,"read at East Maple Ridge, storeId 935; Kokuho Rose California Supreme White Rice 10kg",49.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Kimchi,Korean,small,"read at East Maple Ridge, storeId 935; Hankook Kimchi 900g",15.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Kimchi,Korean,bulk,"read at East Maple Ridge, storeId 935; no larger format available (largest jar found is 900g)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Gochujang,Korean,small,"read at East Maple Ridge, storeId 935; Chung Jung One Hot Pepper Paste 500g",8.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Gochujang,Korean,bulk,"read at East Maple Ridge, storeId 935; no larger format available (only 500g size found)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Bean Sprouts,Korean,small,"read at East Maple Ridge, storeId 935; Zimmerman Farm Bean Sprouts 227g",2.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Bean Sprouts,Korean,bulk,"read at East Maple Ridge, storeId 935; no larger format available",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Ground Beef,Korean,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate (Western Canadian Lean Ground Beef Fine Grind)",15.4,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Ground Beef,Korean,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",15.4,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Dried Seaweed Nori,Korean,small,"read at East Maple Ridge, storeId 935; Western Family Roasted Seaweed Sushi Nori 28g",3.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Dried Seaweed Nori,Korean,bulk,"read at East Maple Ridge, storeId 935; no larger sushi nori sheet pack found",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Silken Tofu,Korean,small,"read at East Maple Ridge, storeId 935; Sunrise Soyganic Organic Tofu Soft 300g; true silken not labeled, closest equivalent soft-texture tofu used",2.49,each,TRUE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Silken Tofu,Korean,bulk,"read at East Maple Ridge, storeId 935; no larger format available",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Frozen Mackerel,Korean,small,"read at East Maple Ridge, storeId 935; not stocked at this store (searched mackerel and saba fish, no matches)",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Frozen Mackerel,Korean,bulk,"read at East Maple Ridge, storeId 935; not stocked at this store",,each,FALSE,FALSE,2026-07-03,TRUE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,European,small,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 12ct",4.29,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Eggs Large,European,bulk,"read at East Maple Ridge, storeId 935; Western Family Large White Eggs 18ct",7.35,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Milk,European,small,"read at East Maple Ridge, storeId 935; Dairyland 3.25% Milk 1L",3.25,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Milk,European,bulk,"read at East Maple Ridge, storeId 935; Dairyland 3.25% Milk 4L",6.69,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Wheat Bread,European,small,"read at East Maple Ridge, storeId 935; Bake Shop 100% Whole Wheat Bread Sliced 567g",2.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Whole Wheat Bread,European,bulk,"read at East Maple Ridge, storeId 935; Olivier's Country Whole Wheat Bread 800g",8.49,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Cheddar Cheese,European,small,"read at East Maple Ridge, storeId 935; Western Family Old Cheddar Cheese 400g",6.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Cheddar Cheese,European,bulk,"read at East Maple Ridge, storeId 935; Value Priced Old Cheddar Block 820g",14.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Ground Beef,European,small,"read at East Maple Ridge, storeId 935; per-kg shelf rate (Western Canadian Lean Ground Beef Fine Grind)",15.4,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Ground Beef,European,bulk,"read at East Maple Ridge, storeId 935; per-kg shelf rate (same)",15.4,per_kg,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Russet Potatoes,European,small,"read at East Maple Ridge, storeId 935; Potatoes Russet 5lb Bag",7.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Russet Potatoes,European,bulk,"read at East Maple Ridge, storeId 935; Potatoes Russet 10lb Bag",9.99,each,TRUE,FALSE,2026-07-03,FALSE
Save-On-Foods Maple Ridge,V2X 2V5,Carrots,European,small,"read at East Maple Ridge, storeId 935; Carrots Cello Bag 3lb",5.49,each,TRUE,FALSE,2026-07-03,FALSE
